catalog_id,display_name,canonical_mod_name,armor_weight_tier,nexus_url,nexus_game_domain,nexus_mod_id,image_url,image_source_url,image_rank,included_in_modlists,source_sections,source_versions,entry_type,status,notes,last_verified
skyrimspecialedition-76879,Satisfactory Facial Piercings,Satisfactory Facial Piercings,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/76879,skyrimspecialedition,76879,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/76879/76879-1665503948-650212131.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/76879,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 0.5.1.0; TOT: 0.5.1.0; HOH: 0.5.1.0; MOM: 0.5.1.0; DOD: 0.5.1.0,Catalog Item,Ready,Mod Search category: Clothing and Accessories; summary: While there already are some great mods adding facial piercings they share one fatal flaw: They cannot respond to CharGen and expression morphs. The piercings from this mod can (see gif below).; tier inferred: Clothing (clothing/outfit wording without armor wording),2026-05-23
skyrimspecialedition-129638,Savior's Hide Replacer 2,Savior's Hide Replacer 2,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/129638,skyrimspecialedition,129638,,,,JOJ; TOT; HOH; MOM; DOD; VOV,JOJ: Vanilla Replacers & Addons; TOT: Armors & Clothing; HOH: Vanilla Replacers & Addons; MOM: Vanilla Replacers & Addons; DOD: Vanilla Replacers & Addons; VOV: Vanilla Armor & Clothing Replacers,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0; VOV: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-133720,Senecio Armor,Senecio Armor,Mixed,https://www.nexusmods.com/skyrimspecialedition/mods/133720,skyrimspecialedition,133720,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/133720/133720-1731789315-1380840671.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/133720,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Ready,"Mod Search category: Armour; summary: A simple lorefriendly female armor set.For 3BA and UBE. Heavy or light armor.Vanilla, Complex Material and PBR support.; tier inferred: Mixed (mentions multiple armor weight variants)",2026-05-23
skyrimspecialedition-143720,Shas' Chains and Silks,Shas' Chains and Silks,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/143720,skyrimspecialedition,143720,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/143720/143720-1742251872-1861687941.png,https://www.nexusmods.com/skyrimspecialedition/mods/143720,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Ready,"Mod Search category: Clothing and Accessories; summary: Presenting, from me to thee. The exquisite, pristine, immaculate and wholesomely sexy: Chains & SilksThe package includes, but It's not limited to; SMP physics, succulent silkworks, magnificent metalwork, & emotional support*Shas' inc. is; tier inferred: Clothing (clothing/outfit wording without armor wording)",2026-05-23
skyrimspecialedition-133218,Shas' Devil Corset,Shas' Devil Corset,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/133218,skyrimspecialedition,133218,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/133218/133218-1730899396-357629776.png,https://www.nexusmods.com/skyrimspecialedition/mods/133218,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: Presenting, from me to thee. The exquisite, pristine, immaculate and wholesomely sexy: Devil's CorsetThe package includes, but It's not limited to; SMP physics, succulent leatherwork, magnificent metalwork, and emotional support*Shas' inc.",2026-05-23
skyrimspecialedition-120716,Shas' Equipable Hand Nails,Shas' Equipable Hand Nails,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/120716,skyrimspecialedition,120716,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/120716/120716-1717262265-1263578152.png,https://www.nexusmods.com/skyrimspecialedition/mods/120716,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.3.0; TOT: 1.0.3.0; HOH: 1.0.3.0; MOM: 1.0.3.0; DOD: 1.0.3.0,Catalog Item,Ready,"Mod Search category: Clothing and Accessories; summary: Girly 3D nails previously only available in racemenu slider form no coming to you in itemised formAgain, brought to you by a 6'2"" neckbeard; tier inferred: Clothing (clothing/outfit wording without armor wording)",2026-05-23
skyrimspecialedition-124243,Shino - Accessories - Magic Creatures,Shino - Accessories - Magic Creatures,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/124243,skyrimspecialedition,124243,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/124243/124243-1725150520-945086966.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/124243,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Ready,"Mod Search category: Clothing and Accessories; summary: Are you a magical creature?,  No? well either, so use this! This mod Contains Ears and Horns for your Magic Characters. for men and women; tier inferred: Clothing (clothing/outfit wording without armor wording)",2026-05-23
skyrimspecialedition-69920,Silt Strider Armor,Silt Strider Armor,Heavy,https://www.nexusmods.com/skyrimspecialedition/mods/69920,skyrimspecialedition,69920,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/69920/69920-1655679069-763396572.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/69920,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Ready,Mod Search category: Armour; summary: Adds a dunmer themed heavy armor set; tier inferred: Heavy (mentions heavy armor),2026-05-23
skyrimspecialedition-79088,Silver Armor,Silver Armor SE,Heavy,https://www.nexusmods.com/skyrimspecialedition/mods/79088,skyrimspecialedition,79088,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/79088/79088-1668940760-1995561972.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/79088,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Ready,Mod Search category: Armour; summary: New heavy armor. Новая тяжелая броня.; tier inferred: Heavy (mentions heavy armor),2026-05-23
skyrimspecialedition-131162,Skyforge Twilight Wyvern,Skyforge Twilight Wyvern,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/131162,skyrimspecialedition,131162,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/131162/131162-1760589248-1809167652.png,https://www.nexusmods.com/skyrimspecialedition/mods/131162,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 0.43.0.0; HOH: 0.43.0.0; MOM: 0.43.0.0; DOD: 0.43.0.0,Catalog Item,Needs Weight,Mod Search category: Armour; summary: This was an outfit was to be finished on Halloween last year. It's been finished for this year Halloween!!! Happy Halloween!!!,2026-05-23
skyrimspecialedition-28978,Smalls,Smalls,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/28978,skyrimspecialedition,28978,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/28978/28978-1568376543-458680889.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/28978,mod-search-thumbnail,TOT,TOT: Armors & Clothing,TOT: 1.1.4.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: Adds underwear to bodies when you loot them, so that NPCs don't all appear to be going commando if you're using a naked skin.",2026-05-23
skyrimspecialedition-110894,SMP Earrings and Necklaces,SMP Earrings and Necklaces,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/110894,skyrimspecialedition,110894,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/110894/110894-1707082997-1270298437.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/110894,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Ready,"Mod Search category: Clothing and Accessories; summary: 10 earrings, 5 necklaces, 2 eyepatches, all with SMP.; tier inferred: Clothing (clothing/outfit wording without armor wording)",2026-05-23
skyrimspecialedition-137725,Sorcerer Outfits,Sorcerer Outfits,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/137725,skyrimspecialedition,137725,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/137725/137725-1735662261-1466194814.png,https://www.nexusmods.com/skyrimspecialedition/mods/137725,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Ready,Mod Search category: Clothing and Accessories; summary: A set of Sorcerer Outfits with physics for male and female characters in a variety of colors. ESL. UNP base for female characters.; tier inferred: Clothing (clothing/outfit wording without armor wording),2026-05-23
skyrimspecialedition-160108,Speed Buster Heart Girl,Speed Buster Heart Girl,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/160108,skyrimspecialedition,160108,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/160108/160108-1759069103-628326514.jpg,https://www.nexusmods.com/skyrimspecialedition/mods/160108,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Ready,Mod Search category: Clothing and Accessories; summary: Hearty outfit for CBBE 3BA and BHUNP; tier inferred: Clothing (clothing/outfit wording without armor wording),2026-05-23
skyrimspecialedition-125628,Star Guardian,Star Guardian,Light,https://www.nexusmods.com/skyrimspecialedition/mods/125628,skyrimspecialedition,125628,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/125628/125628-1729927770-513929846.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/125628,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Ready,"Mod Search category: Armour; summary: An adorable girly modular armored dress in three colors.For CBBE, 3BA, UBE, BHUNP and HIMBO with immersive HDT-SMP physics.Light armor or clothing.; tier inferred: Light (mentions light armor)",2026-05-23
skyrimspecialedition-35229,Stoneheart Jewelry SMP,Stoneheart Jewelry SMP,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/35229,skyrimspecialedition,35229,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/35229/35229-1587922443-1381731956.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/35229,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Ready,Mod Search category: Clothing and Accessories; summary: Black Glasses and 2 variants of Earrings to accessorize your beauties! Now ported to Skyrim Special Edition! With Skinned-Mesh Physics (SMP) support!; tier inferred: Clothing (clothing/outfit wording without armor wording),2026-05-23
skyrimspecialedition-100787,Stormcloak Einherjar Armors,Stormcloak Einherjar Armors,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/100787,skyrimspecialedition,100787,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/100787/100787-1733605621-1245071268.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/100787,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 2.2.0.0; TOT: 2.2.0.0; HOH: 2.2.0.0; MOM: 2.2.0.0; DOD: 2.2.0.0,Catalog Item,Needs Weight,Mod Search category: Armour; summary: Adds new lore-friendly stormcloak themed armors and weapons . Distributed through SPID. Flagged as ESL,2026-05-23
skyrimspecialedition-136041,Thalmor Ceykynd Armors,Thalmor Ceykynd Armors,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136041,skyrimspecialedition,136041,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/136041/136041-1733872150-400689228.png,https://www.nexusmods.com/skyrimspecialedition/mods/136041,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: Adds a new lore friendly Thalmor Assassin armor set, weapons, and enemies. Flagged as ESL.",2026-05-23
skyrimspecialedition-37589,The Alchemist's Vestments,The Alchemist's Vestments,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/37589,skyrimspecialedition,37589,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/37589/37589-1592911827-1363345221.png,https://www.nexusmods.com/skyrimspecialedition/mods/37589,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.4.0.0; TOT: 1.4.0.0; HOH: 1.4.0.0; MOM: 1.4.0.0; DOD: 1.4.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: An alchemist in Skyrim must scale mountains, weather blizzards, wade through swamps and do it all with a delicate hand and keen eye for the reagents of their work. But who's to say they can't look good doing it? A vanilla mash-up armor mod,",2026-05-23
skyrimspecialedition-99201,The Hinterland Ranger - HDT-SMP,The Hinterland Ranger - HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/99201,skyrimspecialedition,99201,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/99201/99201-1693077250-1013291367.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/99201,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: f1.01; TOT: f1.01; HOH: f1.01; MOM: f1.01; DOD: f1.01,Catalog Item,Needs Weight,Mod Search category: Armour; summary: Unisex leather & cloth garments for lightweight adventurers with SMP cloth physics.,2026-05-23
skyrimspecialedition-107546,The Hinterland Ranger - My patches SE by Xtudo,The Hinterland Ranger - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/107546,skyrimspecialedition,107546,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/107546/107546-1703247871-875765394.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/107546,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: My fixes and tweaks for this amazing armor set. No symbols on front and back patches. Non HDT patch. Missing Argonian and Khajiit Bracers fixed. ""Warm"" keyword added. 4K-2K-1K. ESL.",2026-05-23
skyrimspecialedition-122550,The Southbound Scouts - HDT-SMP,The Southbound Scouts - HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/122550,skyrimspecialedition,122550,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/122550/122550-1721007905-297811198.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/122550,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: f1.01; TOT: f1.01; HOH: f1.01; MOM: f1.01; DOD: f1.01,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: 2 unisex low-fantasy outfits to suit adventurers light on their feet, with SMP cloth physics.",2026-05-23
skyrimspecialedition-136068,The Southbound Scouts - My patches SE by Xtudo,The Southbound Scouts - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136068,skyrimspecialedition,136068,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/136068/119457-1733838316-1506336668.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/136068,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: Non-HDT patch. 2K and 1K optimized textures. ""Warm"" keyword for the Survival mod. 5 new enchanted robes, ideal for pure mage characters. Sentry Unarmored Tunic added.",2026-05-23
skyrimspecialedition-69940,Titus Mede I - My version SE-AE - 2K,Titus Mede I - My version SE-AE - 2K,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/69940,skyrimspecialedition,69940,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-142288,Tops And Bottoms - Casual Pirate Separated,Tops And Bottoms - Casual Pirate Separated,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/142288,skyrimspecialedition,142288,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/142288/142288-1739978091-1146264006.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/142288,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.2.0; JOJ: 1.1.1.0; TOT: 1.1.2.0; TOT: 1.1.1.0; HOH: 1.1.2.0; HOH: 1.1.1.0; MOM: 1.1.2.0; MOM: 1.1.1.0; DOD: 1.1.2.0; DOD: 1.1.1.0,Catalog Item,Ready,"Mod Search category: Clothing and Accessories; summary: This mod makes the Casual Pirate Outfit by petiteemerald modular, separate it into Shirt, Pants, and Belt/Sash Belt with 5 variations, and converted to CBBE 3BA/BHUNP/HIMBO/Vanilla Female & Male body types.ESL flagged ESP, Survival Mode; tier inferred: Clothing (clothing/outfit wording without armor wording)",2026-05-23
skyrimspecialedition-136007,Tops And Bottoms - Common Clothing Expansion Separated,Tops And Bottoms - Common Clothing Expansion Separated,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136007,skyrimspecialedition,136007,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/136007/136007-1734020512-2115082037.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/136007,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD; VOV,JOJ: Vanilla Replacers & Addons; TOT: Armors & Clothing; HOH: Vanilla Replacers & Addons; MOM: Vanilla Replacers & Addons; DOD: Vanilla Replacers & Addons; VOV: Vanilla Armor & Clothing Replacers,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0; VOV: 1.2.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: New standard of the quality clothes for the cities in Skyrim, the ""Common Clothing Expansion"" by Hornclonic﻿ is now modular, and unisex(mostly) with CBBE 3BA, BHUNP, HIMBO, and Vanilla Female & Male conversion.",2026-05-23
skyrimspecialedition-131319,Tops And Bottoms - Winged Hussar Armor Separated,Tops And Bottoms - Winged Hussar Armor Separated,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/131319,skyrimspecialedition,131319,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/131319/131319-1728654115-1985468667.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/131319,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.3.0.0; TOT: 1.3.0.0; HOH: 1.3.0.0; MOM: 1.3.0.0; DOD: 1.3.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: This time, the nice armor & weapon set with fun quests/follower is separated to tops and bottoms. As usual, BHUNP, CBBE 3BA, HIMBO, and vanilla body types supported. Including bodyslids & prebuilt meshes, and ESL flagged FOMOD.",2026-05-23
skyrimspecialedition-54471,Toughened Traveler Outfit,Toughened Traveler Outfit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/54471,skyrimspecialedition,54471,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/54471/54471-1629848241-384071375.jpeg,https://www.nexusmods.com/skyrimspecialedition/mods/54471,mod-search-thumbnail,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,"Mod Search category: Armour; summary: Informal, hard-wearing clothing for the toughened traveler. Outfits for both male and female characters, built in 2021 as an ongoing learning exercise in this never-ending pandemic.",2026-05-23
skyrimspecialedition-93138,Traveler's Armor Pack - Main File,Traveler's Armor Pack - Main File,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/93138,skyrimspecialedition,93138,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-140435,Traveler's Armor Pack - My optimized textures SE by Xtudo,Traveler's Armor Pack - My optimized textures SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/140435,skyrimspecialedition,140435,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-120203,Tribal Clothes,Tribal Clothes,Clothing,https://www.nexusmods.com/skyrimspecialedition/mods/120203,skyrimspecialedition,120203,https://staticdelivery.nexusmods.com/mods/1704/images/thumbnails/120203/120203-1744998138-2069672006.png,https://www.nexusmods.com/skyrimspecialedition/mods/120203,mod-search-thumbnail,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.5.0.0; HOH: 1.5.0.0; MOM: 1.5.0.0; DOD: 1.5.0.0,Catalog Item,Ready,Mod Search category: Clothing and Accessories; summary: Tribal Clothes outfit set converted from Oblivion/Oldrim? to CBBE 3BA and BHUNP with SMP added. 4 colors.; tier inferred: Clothing (clothing/outfit wording without armor wording),2026-05-23
