catalog_id,display_name,canonical_mod_name,armor_weight_tier,nexus_url,nexus_game_domain,nexus_mod_id,image_url,image_source_url,image_rank,included_in_modlists,source_sections,source_versions,entry_type,status,notes,last_verified
skyrimspecialedition-120716,Shas' Equipable Hand Nails,Shas' Equipable Hand Nails,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/120716,skyrimspecialedition,120716,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.3.0; TOT: 1.0.3.0; HOH: 1.0.3.0; MOM: 1.0.3.0; DOD: 1.0.3.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-124243,Shino - Accessories - Magic Creatures,Shino - Accessories - Magic Creatures,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/124243,skyrimspecialedition,124243,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-69920,Silt Strider Armor,Silt Strider Armor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/69920,skyrimspecialedition,69920,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-79088,Silver Armor,Silver Armor SE,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/79088,skyrimspecialedition,79088,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-131162,Skyforge Twilight Wyvern,Skyforge Twilight Wyvern,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/131162,skyrimspecialedition,131162,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 0.43.0.0; HOH: 0.43.0.0; MOM: 0.43.0.0; DOD: 0.43.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-28978,Smalls,Smalls,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/28978,skyrimspecialedition,28978,,,,TOT,TOT: Armors & Clothing,TOT: 1.1.4.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-110894,SMP Earrings and Necklaces,SMP Earrings and Necklaces,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/110894,skyrimspecialedition,110894,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-137725,Sorcerer Outfits,Sorcerer Outfits,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/137725,skyrimspecialedition,137725,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-160108,Speed Buster Heart Girl,Speed Buster Heart Girl,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/160108,skyrimspecialedition,160108,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-125628,Star Guardian,Star Guardian,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/125628,skyrimspecialedition,125628,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-35229,Stoneheart Jewelry SMP,Stoneheart Jewelry SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/35229,skyrimspecialedition,35229,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-100787,Stormcloak Einherjar Armors,Stormcloak Einherjar Armors,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/100787,skyrimspecialedition,100787,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 2.2.0.0; TOT: 2.2.0.0; HOH: 2.2.0.0; MOM: 2.2.0.0; DOD: 2.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-136041,Thalmor Ceykynd Armors,Thalmor Ceykynd Armors,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136041,skyrimspecialedition,136041,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-37589,The Alchemist's Vestments,The Alchemist's Vestments,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/37589,skyrimspecialedition,37589,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.4.0.0; TOT: 1.4.0.0; HOH: 1.4.0.0; MOM: 1.4.0.0; DOD: 1.4.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-99201,The Hinterland Ranger - HDT-SMP,The Hinterland Ranger - HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/99201,skyrimspecialedition,99201,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: f1.01; TOT: f1.01; HOH: f1.01; MOM: f1.01; DOD: f1.01,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-107546,The Hinterland Ranger - My patches SE by Xtudo,The Hinterland Ranger - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/107546,skyrimspecialedition,107546,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-122550,The Southbound Scouts - HDT-SMP,The Southbound Scouts - HDT-SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/122550,skyrimspecialedition,122550,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: f1.01; TOT: f1.01; HOH: f1.01; MOM: f1.01; DOD: f1.01,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-136068,The Southbound Scouts - My patches SE by Xtudo,The Southbound Scouts - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136068,skyrimspecialedition,136068,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-69940,Titus Mede I - My version SE-AE - 2K,Titus Mede I - My version SE-AE - 2K,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/69940,skyrimspecialedition,69940,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-142288,Tops And Bottoms - Casual Pirate Separated,Tops And Bottoms - Casual Pirate Separated,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/142288,skyrimspecialedition,142288,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.2.0; JOJ: 1.1.1.0; TOT: 1.1.2.0; TOT: 1.1.1.0; HOH: 1.1.2.0; HOH: 1.1.1.0; MOM: 1.1.2.0; MOM: 1.1.1.0; DOD: 1.1.2.0; DOD: 1.1.1.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-136007,Tops And Bottoms - Common Clothing Expansion Separated,Tops And Bottoms - Common Clothing Expansion Separated,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136007,skyrimspecialedition,136007,,,,JOJ; TOT; HOH; MOM; DOD; VOV,JOJ: Vanilla Replacers & Addons; TOT: Armors & Clothing; HOH: Vanilla Replacers & Addons; MOM: Vanilla Replacers & Addons; DOD: Vanilla Replacers & Addons; VOV: Vanilla Armor & Clothing Replacers,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0; VOV: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-131319,Tops And Bottoms - Winged Hussar Armor Separated,Tops And Bottoms - Winged Hussar Armor Separated,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/131319,skyrimspecialedition,131319,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.3.0.0; TOT: 1.3.0.0; HOH: 1.3.0.0; MOM: 1.3.0.0; DOD: 1.3.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-54471,Toughened Traveler Outfit,Toughened Traveler Outfit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/54471,skyrimspecialedition,54471,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-93138,Traveler's Armor Pack - Main File,Traveler's Armor Pack - Main File,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/93138,skyrimspecialedition,93138,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-140435,Traveler's Armor Pack - My optimized textures SE by Xtudo,Traveler's Armor Pack - My optimized textures SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/140435,skyrimspecialedition,140435,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-120203,Tribal Clothes,Tribal Clothes,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/120203,skyrimspecialedition,120203,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.5.0.0; HOH: 1.5.0.0; MOM: 1.5.0.0; DOD: 1.5.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-71182,Twilight Princess Armor Mashup,Twilight Princess Armor Mashup,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/71182,skyrimspecialedition,71182,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 5.6.0.0; JOJ: 1.0.0.0; TOT: 5.6.0.0; TOT: 1.0.0.0; HOH: 5.6.0.0; HOH: 1.0.0.0; MOM: 5.6.0.0; MOM: 1.0.0.0; DOD: 5.6.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-99021,Underwear.dll,Underwear.dll,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/99021,skyrimspecialedition,99021,,,,TOT,TOT: Armors & Clothing,TOT: d2025.8.31.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-126887,Valenwood Ranger Armor Mashup,Valenwood Ranger Armor Mashup,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/126887,skyrimspecialedition,126887,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.4.0.0; TOT: 1.4.0.0; HOH: 1.4.0.0; MOM: 1.4.0.0; DOD: 1.4.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-17114,VickusDickus' Khajiiti Apex Armory Reforged,VickusDickus' Khajiiti Apex Armory Reforged,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/17114,skyrimspecialedition,17114,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 2.1.6.0; TOT: 2.1.6.0; HOH: 2.1.6.0; MOM: 2.1.6.0; DOD: 2.1.6.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-124613,Vindicator Armor,Vindicator Armor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/124613,skyrimspecialedition,124613,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-72325,Viridian Armor - Color Variations dynamic cubemaps,Viridian Armor - Color Variations dynamic cubemaps,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/72325,skyrimspecialedition,72325,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 5.0.0.0; TOT: 5.0.0.0; HOH: 5.0.0.0; MOM: 5.0.0.0; DOD: 5.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-141457,Volkihar Assasin Outfit,Volkihar Assasin Outfit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/141457,skyrimspecialedition,141457,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-112641,Wandering Summoner outfit (3BA SMP),Wandering Summoner outfit (3BA SMP),Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/112641,skyrimspecialedition,112641,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.16.0.0; TOT: 1.16.0.0; HOH: 1.16.0.0; MOM: 1.16.0.0; DOD: 1.16.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-128851,Wardancer Armor set - 3BA - HDT SMP,Wardancer Armor set - 3BA - HDT SMP,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/128851,skyrimspecialedition,128851,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; JOJ: 1.3.0.0; TOT: 1.2.0.0; TOT: 1.3.0.0; HOH: 1.2.0.0; HOH: 1.3.0.0; MOM: 1.2.0.0; MOM: 1.3.0.0; DOD: 1.2.0.0; DOD: 1.3.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-103601,Wayrest Sellsword Set,Wayrest Sellsword Set,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/103601,skyrimspecialedition,103601,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-115935,Wayrest Sellsword Set - My patches SE by Xtudo,Wayrest Sellsword Set - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/115935,skyrimspecialedition,115935,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-112793,Wayward Knight Set,Wayward Knight Set,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/112793,skyrimspecialedition,112793,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 130.1.0.0; HOH: 130.1.0.0; MOM: 130.1.0.0; DOD: 130.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-81085,Wild Witch,Wild Witch,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/81085,skyrimspecialedition,81085,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 0.5.2.0; TOT: 0.5.2.0; HOH: 0.5.2.0; MOM: 0.5.2.0; DOD: 0.5.2.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-40963,Wilderness Witch Outfit,Wilderness Witch Outfit,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/40963,skyrimspecialedition,40963,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-49556,Wilderness Witch Outfit Recolor,Wilderness Witch Outfit Recolor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/49556,skyrimspecialedition,49556,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-60842,Wind Ruler Armor,Wind Ruler Armor SE,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/60842,skyrimspecialedition,60842,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.0.0.0; TOT: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-136189,Wolf Leather Armor,Wolf Leather Armor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/136189,skyrimspecialedition,136189,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-147529,Woodland Wizard Robes,Woodland Wizard Robes,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/147529,skyrimspecialedition,147529,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.1.0.0; TOT: 1.1.0.0; HOH: 1.1.0.0; MOM: 1.1.0.0; DOD: 1.1.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-148172,Woodland Wizard Robes - My patches SE by Xtudo,Woodland Wizard Robes - My patches SE by Xtudo,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/148172,skyrimspecialedition,148172,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-104528,Yaldabaoth Armor,Yaldabaoth Armor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/104528,skyrimspecialedition,104528,,,,JOJ; TOT; HOH; MOM; DOD,JOJ: New Armors & Clothing - Immersive; TOT: Armors & Clothing; HOH: New Armors & Clothing - Immersive; MOM: New Armors & Clothing - Immersive; DOD: New Armors & Clothing - Immersive,JOJ: 1.2.0.0; TOT: 1.2.0.0; HOH: 1.2.0.0; MOM: 1.2.0.0; DOD: 1.2.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-122169,Yoga Clothes,Yoga Clothes,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/122169,skyrimspecialedition,122169,,,,JOJ; HOH; MOM; DOD,JOJ: New Armors & Clothing - Exotic; HOH: New Armors & Clothing - Exotic; MOM: New Armors & Clothing - Exotic; DOD: New Armors & Clothing - Exotic,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Catalog Item,Needs Weight,,2026-05-23
skyrimspecialedition-98287,[Ashtoreth] Ahlanna Armor,[Ashtoreth] Ahlanna Armor,Unknown,https://www.nexusmods.com/skyrimspecialedition/mods/98287,skyrimspecialedition,98287,,,,JOJ; HOH; MOM; DOD,JOJ: SOS Armor & Clothing Distribution; HOH: SOS Armor & Clothing Distribution; MOM: SOS Armor & Clothing Distribution; DOD: SOS Armor & Clothing Distribution,JOJ: 1.0.0.0; HOH: 1.0.0.0; MOM: 1.0.0.0; DOD: 1.0.0.0,Distribution,Ready,Excluded from public catalog by default; keep for traceability.,2026-05-23
